,STATE,ENERGY_SOURCE,YEAR,GENERATION,TOTAL_GEN,PERCENT_GEN
846,AZ,Wind,2014,468115.0,112039582.41,0.004178121606049638
847,AZ,Wind,2015,452035.0,112963429.0,0.004001604802559597
848,AZ,Wind,2016,541582.0,108587051.0,0.004987537602434751
849,AZ,Wind,2017,569934.0,105672259.0,0.005393411718396216
850,AZ,Wind,2018,530190.0,111730117.0,0.004745273828004673
851,AZ,Wind,2019,554374.0,113340044.0,0.00489124567482963
852,CA,Coal,1990,111785.0,129935378.0,0.0008603122699962438
853,CA,Coal,1991,121636.0,122396151.0,0.0009937894207147086
854,CA,Coal,1992,131196.0,137228872.0,0.0009560378810080141
855,CA,Coal,1993,110808.0,146244217.0,0.0007576914990081283
856,CA,Coal,1994,128198.0,145501280.0,0.0008810781595873246
857,CA,Coal,2006,0.0,176847385.0,0.0
858,CA,Coal,2007,0.0,169839430.0,0.0
859,CA,Coal,2008,0.0,168414230.0,0.0
860,CA,Coal,2009,0.0,165890696.0,0.0
861,CA,Coal,2010,0.0,166233600.0,0.0
862,CA,Coal,2011,0.0,163615256.68,0.0
863,CA,Coal,2012,0.0,163060164.0,0.0
864,CA,Hydro,1990,23785142.0,129935378.0,0.18305362531827168
865,CA,Hydro,1991,21949639.0,122396151.0,0.17933275532496115
866,CA,Hydro,1992,20159985.0,137228872.0,0.14690775130761113
867,CA,Hydro,1993,40480943.0,146244217.0,0.27680371798906755
868,CA,Hydro,1994,23008655.0,145501280.0,0.15813369476887076
869,CA,Hydro,1995,48029167.0,140838207.0,0.34102370388739756
870,CA,Hydro,1996,44739859.0,133785710.0,0.33441433318999464
871,CA,Hydro,1997,41049231.0,130769917.0,0.31390423685900176
872,CA,Hydro,1998,49536529.0,146855127.0,0.3373156253509624
873,CA,Hydro,1999,40726104.0,145786604.0,0.2793542265378512
874,CA,Hydro,2000,38325758.0,164852052.0,0.23248578064408928
875,CA,Hydro,2001,25541776.0,158797795.0,0.16084465152680488
876,CA,Hydro,2002,31140628.0,138133722.0,0.22543827494925534
877,CA,Hydro,2003,36369789.0,147157533.0,0.24714867298026802
878,CA,Hydro,2004,34140926.0,151104848.0,0.22594196315924953
879,CA,Hydro,2005,39626441.0,158068800.0,0.25069109780045146
880,CA,Hydro,2006,48039986.0,176847385.0,0.27164657255180785
881,CA,Hydro,2007,27314363.0,169839430.0,0.16082462711986256
882,CA,Hydro,2008,24127809.0,168414230.0,0.14326466949972103
883,CA,Hydro,2009,27887707.0,165890696.0,0.16810892757963955
884,CA,Hydro,2010,33424213.0,166233600.0,0.2010677323958574
885,CA,Hydro,2011,42552842.16,163615256.68,0.2600786932921859
886,CA,Hydro,2012,26834590.0,163060164.0,0.16456864351001144
887,CA,Hydro,2013,23749325.479999997,164609640.9,0.14427663744450825
888,CA,Hydro,2014,16527285.54,160613707.78,0.10290084058477864
889,CA,Hydro,2015,13805044.0,162057603.0,0.08518603104354197
890,CA,Hydro,2016,28929865.0,163738281.0,0.17668357590733472
891,CA,Hydro,2017,42344187.0,173898677.0,0.24349919004846712
892,CA,Hydro,2018,26319782.0,164210413.0,0.1602808343219988
893,CA,Hydro,2019,38341241.0,172157416.0,0.22271036526245258
894,CA,Natural Gas,1990,45605552.0,129935378.0,0.35098641110660406
895,CA,Natural Gas,1991,44472226.0,122396151.0,0.36334660556441845
896,CA,Natural Gas,1992,57306378.0,137228872.0,0.41759709283335067
897,CA,Natural Gas,1993,47402038.0,146244217.0,0.3241293158279209
898,CA,Natural Gas,1994,62145643.0,145501280.0,0.42711406387627654
899,CA,Natural Gas,1995,39695794.0,140838207.0,0.28185387222374964
900,CA,Natural Gas,1996,31300166.0,133785710.0,0.23395746825277527
901,CA,Natural Gas,1997,36853261.0,130769917.0,0.28181757582670947
902,CA,Natural Gas,1998,40343743.0,146855127.0,0.27471797426588995
903,CA,Natural Gas,1999,50012007.0,145786604.0,0.34304939979258997
904,CA,Natural Gas,2000,68328838.0,164852052.0,0.4144858202917608
905,CA,Natural Gas,2001,78632878.0,158797795.0,0.4951761326408846
906,CA,Natural Gas,2002,50080594.0,138133722.0,0.36255154262765754
907,CA,Natural Gas,2003,53223384.0,147157533.0,0.36167624527926817
908,CA,Natural Gas,2004,64114619.0,151104848.0,0.4243055060682103
909,CA,Natural Gas,2005,58990565.0,158068800.0,0.37319550094642334
910,CA,Natural Gas,2006,73279652.0,176847385.0,0.4143666133372569
911,CA,Natural Gas,2007,81990800.0,169839430.0,0.4827547996363389
912,CA,Natural Gas,2008,87049713.0,168414230.0,0.5168786093669163
913,CA,Natural Gas,2009,81001334.0,165890696.0,0.48828135605627937
914,CA,Natural Gas,2010,75813919.0,166233600.0,0.45606856255293754
915,CA,Natural Gas,2011,58456798.78,163615256.68,0.3572820772718663
916,CA,Natural Gas,2012,89468365.0,163060164.0,0.5486831535383467
917,CA,Natural Gas,2013,89936514.28999999,164609640.9,0.5463623746353728
918,CA,Natural Gas,2014,87966607.99000001,160613707.78,0.5476905377870482
919,CA,Natural Gas,2015,86611058.0,162057603.0,0.5344461253076784
920,CA,Natural Gas,2016,68860317.0,163738281.0,0.42055111718193744
921,CA,Natural Gas,2017,60976187.0,173898677.0,0.35064204082472694
922,CA,Natural Gas,2018,63682275.0,164210413.0,0.3878089935746036
923,CA,Natural Gas,2019,61343502.0,172157416.0,0.3563221580881535
924,CA,Nuclear,1990,32692807.0,129935378.0,0.25160820327162936
925,CA,Nuclear,1991,31541799.0,122396151.0,0.2577025400087949
926,CA,Nuclear,1992,35244336.0,137228872.0,0.2568288690735576
927,CA,Nuclear,1993,31580692.0,146244217.0,0.21594489442273127
928,CA,Nuclear,1994,33752237.0,145501280.0,0.23197209674031732
929,CA,Nuclear,1995,30245936.0,140838207.0,0.21475661075406902
930,CA,Nuclear,1996,34096860.0,133785710.0,0.2548617486875093
931,CA,Nuclear,1997,30512118.0,130769917.0,0.23332673676010668
932,CA,Nuclear,1998,34594206.0,146855127.0,0.23556689307823758
933,CA,Nuclear,1999,33371857.0,145786604.0,0.22890894008341123
934,CA,Nuclear,2000,35175505.0,164852052.0,0.2133762035306664
935,CA,Nuclear,2001,33219520.0,158797795.0,0.20919383672802258
936,CA,Nuclear,2002,34352340.0,138133722.0,0.24868902033929122
937,CA,Nuclear,2003,35593789.0,147157533.0,0.2418754125213556
938,CA,Nuclear,2004,30267887.0,151104848.0,0.20031049566324965
939,CA,Nuclear,2005,36154898.0,158068800.0,0.2287288699604223
940,CA,Nuclear,2006,31958621.0,176847385.0,0.18071299725466677
941,CA,Nuclear,2007,35792490.0,169839430.0,0.2107431118910373
942,CA,Nuclear,2008,32482351.0,168414230.0,0.19287177217744605
943,CA,Nuclear,2009,31763804.0,165890696.0,0.19147429461625745
944,CA,Nuclear,2010,32200757.0,166233600.0,0.19370787253599753
945,CA,Nuclear,2011,36663247.0,163615256.68,0.224082079776376
946,CA,Nuclear,2012,18507408.0,163060164.0,0.11350048685097607
947,CA,Nuclear,2013,17911943.0,164609640.9,0.10881466542340291
948,CA,Nuclear,2014,16985978.0,160613707.78,0.10575671426044456
949,CA,Nuclear,2015,18505385.0,162057603.0,0.11419016854149076
950,CA,Nuclear,2016,18907578.0,163738281.0,0.11547438927858293
951,CA,Nuclear,2017,17901079.0,173898677.0,0.10293970781617849
952,CA,Nuclear,2018,18213519.0,164210413.0,0.11091573711589167
953,CA,Nuclear,2019,16165384.0,172157416.0,0.09389885359338804
954,CA,Oil,1990,4816543.0,129935378.0,0.03706875736337181
955,CA,Oil,1991,1297121.0,122396151.0,0.010597727047805613
956,CA,Oil,1992,1140416.0,137228872.0,0.00831032116914872
957,CA,Oil,1993,2832961.0,146244217.0,0.019371439487415765
958,CA,Oil,1994,2673332.0,145501280.0,0.018373254173434075
959,CA,Oil,1995,1314678.0,140838207.0,0.009334668681205235
960,CA,Oil,1996,1529704.0,133785710.0,0.011433986484804693
961,CA,Oil,1997,900137.0,130769917.0,0.006883364466767995
962,CA,Oil,1998,904343.0,146855127.0,0.006158062156045802
963,CA,Oil,1999,892199.0,145786604.0,0.006119896996846157
964,CA,Oil,2000,1329914.0,164852052.0,0.008067318446239298
965,CA,Oil,2001,1691997.0,158797795.0,0.010655040896506152
966,CA,Oil,2002,918556.0,138133722.0,0.006649759281806654
967,CA,Oil,2003,1135155.0,147157533.0,0.007713876258037025
968,CA,Oil,2004,1121011.0,151104848.0,0.007418762632950069
969,CA,Oil,2005,1187453.0,158068800.0,0.007512254157683237
970,CA,Oil,2006,1180345.0,176847385.0,0.0066743706727696315
971,CA,Oil,2007,1173598.0,169839430.0,0.0069100443872191514
972,CA,Oil,2008,1031093.0,168414230.0,0.006122362700586524
973,CA,Oil,2009,1039867.0,165890696.0,0.006268386504328127
974,CA,Oil,2010,953665.0,166233600.0,0.005736896752521752
975,CA,Oil,2011,843323.2999999999,163615256.68,0.005154307227286134
976,CA,Oil,2012,125794.0,163060164.0,0.0007714575829814571
977,CA,Oil,2013,37779.75,164609640.9,0.00022951116224687664
978,CA,Oil,2014,42561.87,160613707.78,0.0002649952522003848
979,CA,Oil,2015,59359.0,162057603.0,0.00036628333938766203
980,CA,Oil,2016,40087.0,163738281.0,0.0002448236280189115
981,CA,Oil,2017,37727.0,173898677.0,0.00021694817149183946
982,CA,Oil,2018,39218.0,164210413.0,0.00023882772890900653
983,CA,Oil,2019,41209.0,172157416.0,0.0002393681373563367
984,CA,Other,1990,19798000.0,129935378.0,0.15236804867724324
985,CA,Other,1991,19627864.0,122396151.0,0.16036340881340297
986,CA,Other,1992,19983302.0,137228872.0,0.1456202452789964
987,CA,Other,1993,20391057.0,146244217.0,0.1394315441546656
988,CA,Other,1994,19919769.0,145501280.0,0.13690442448341347
989,CA,Other,1995,17969310.0,140838207.0,0.12758831841703297
990,CA,Other,1996,18519252.0,133785710.0,0.13842473908461525
991,CA,Other,1997,17807336.0,130769917.0,0.13617303129434577
992,CA,Other,1998,18216098.0,146855127.0,0.12404128049271307
993,CA,Other,1999,17059488.0,145786604.0,0.1170168419589498
994,CA,Other,2000,17680680.0,164852052.0,0.10725180418136379
995,CA,Other,2001,15669615.0,158797795.0,0.0986765275928422
996,CA,Other,2002,17284587.0,138133722.0,0.12512938006549915
997,CA,Other,2003,16406378.0,147157533.0,0.11148853657393129
998,CA,Other,2004,16583640.0,151104848.0,0.10974922525318315
999,CA,Other,2005,17310500.0,158068800.0,0.10951244015264239
1000,CA,Other,2006,17011408.0,176847385.0,0.09619259001200385
1001,CA,Other,2007,17426278.0,169839430.0,0.10260443054949019
1002,CA,Other,2008,17667829.0,168414230.0,0.10490698440387133
1003,CA,Other,2009,17710782.0,165890696.0,0.10676175594561373
1004,CA,Other,2010,16997016.0,166233600.0,0.10224777662277662
1005,CA,Other,2011,16486527.329999998,163615256.68,0.1007639975912789
1006,CA,Other,2012,17041851.0,163060164.0,0.10451265705828679
1007,CA,Other,2013,16427416.63,164609640.9,0.09979619990775401
1008,CA,Other,2014,16269296.83,160613707.78,0.10129457226829484
1009,CA,Other,2015,16145479.0,162057603.0,0.09962802547437408
1010,CA,Other,2016,14828184.0,163738281.0,0.09056027649392508
1011,CA,Other,2017,15617818.0,173898677.0,0.08980987244658567
1012,CA,Other,2018,15130262.0,164210413.0,0.09213947960778833
1013,CA,Other,2019,14409094.0,172157416.0,0.08369720186785332
1014,CA,Solar,1990,366668.0,129935378.0,0.0028219258345483092
1015,CA,Solar,1991,471361.0,122396151.0,0.0038511096643880573
1016,CA,Solar,1992,399260.0,137228872.0,0.0029094460530142666
1017,CA,Solar,1993,462078.0,146244217.0,0.003159632630123077
1018,CA,Solar,1994,486318.0,145501280.0,0.0033423623489772735
1019,CA,Solar,1995,496565.0,140838207.0,0.003525783312478552
1020,CA,Solar,1996,520945.0,133785710.0,0.003893876259280606
1021,CA,Solar,1997,510956.0,130769917.0,0.003907290084155976
1022,CA,Solar,1998,502339.0,146855127.0,0.00342064325748736
1023,CA,Solar,1999,494996.0,145786604.0,0.003395346255544851
1024,CA,Solar,2000,493334.0,164852052.0,0.0029925863464532426
1025,CA,Solar,2001,542271.0,158797795.0,0.003414852202450292
1026,CA,Solar,2002,554372.0,138133722.0,0.004013299518563614
1027,CA,Solar,2003,533606.0,147157533.0,0.003626086882008276
1028,CA,Solar,2004,570890.0,151104848.0,0.003778105120756946
1029,CA,Solar,2005,536713.0,158068800.0,0.0033954392011579767
1030,CA,Solar,2006,494572.0,176847385.0,0.00279660341033598
1031,CA,Solar,2007,556969.0,169839430.0,0.0032793857115511987
1032,CA,Solar,2008,670481.0,168414230.0,0.003981142211082757
1033,CA,Solar,2009,647390.0,165890696.0,0.0039025093969103607
1034,CA,Solar,2010,765397.0,166233600.0,0.004604345932470932
1035,CA,Solar,2011,860681.12,163615256.68,0.005260396478082278
1036,CA,Solar,2012,1328020.0,163060164.0,0.00814435584647149
1037,CA,Solar,2013,3727220.34,164609640.9,0.02264278276546559
1038,CA,Solar,2014,9834424.97,160613707.78,0.06123029662867049
1039,CA,Solar,2015,14711121.0,162057603.0,0.09077711090173289
1040,CA,Solar,2016,18674696.0,163738281.0,0.11405210733829556
1041,CA,Solar,2017,24209484.0,173898677.0,0.139216033253663
1042,CA,Solar,2018,26812257.0,164210413.0,0.16327988286589354
1043,CA,Solar,2019,28132979.0,172157416.0,0.16341427313244525
1044,CA,Total,1990,129935378.0,129935378.0,1.0
1045,CA,Total,1991,122396151.0,122396151.0,1.0
1046,CA,Total,1992,137228872.0,137228872.0,1.0
1047,CA,Total,1993,146244217.0,146244217.0,1.0
1048,CA,Total,1994,145501280.0,145501280.0,1.0
1049,CA,Total,1995,140838207.0,140838207.0,1.0
1050,CA,Total,1996,133785710.0,133785710.0,1.0
1051,CA,Total,1997,130769917.0,130769917.0,1.0
1052,CA,Total,1998,146855127.0,146855127.0,1.0
1053,CA,Total,1999,145786604.0,145786604.0,1.0
1054,CA,Total,2000,164852052.0,164852052.0,1.0
1055,CA,Total,2001,158797795.0,158797795.0,1.0
1056,CA,Total,2002,138133722.0,138133722.0,1.0
1057,CA,Total,2003,147157533.0,147157533.0,1.0
1058,CA,Total,2004,151104848.0,151104848.0,1.0
1059,CA,Total,2005,158068800.0,158068800.0,1.0
1060,CA,Total,2006,176847385.0,176847385.0,1.0
1061,CA,Total,2007,169839430.0,169839430.0,1.0
1062,CA,Total,2008,168414230.0,168414230.0,1.0
1063,CA,Total,2009,165890696.0,165890696.0,1.0
1064,CA,Total,2010,166233600.0,166233600.0,1.0
1065,CA,Total,2011,163615256.68,163615256.68,1.0
1066,CA,Total,2012,163060164.0,163060164.0,1.0
1067,CA,Total,2013,164609640.9,164609640.9,1.0
1068,CA,Total,2014,160613707.78,160613707.78,1.0
1069,CA,Total,2015,162057603.0,162057603.0,1.0
1070,CA,Total,2016,163738281.0,163738281.0,1.0
1071,CA,Total,2017,173898677.0,173898677.0,1.0
1072,CA,Total,2018,164210413.0,164210413.0,1.0
1073,CA,Total,2019,172157416.0,172157416.0,1.0
1074,CA,Wind,1990,2758881.0,129935378.0,0.02123271615833526
1075,CA,Wind,1991,2914505.0,122396151.0,0.023812064155514172
1076,CA,Wind,1992,2863999.0,137228872.0,0.020870236403313144
1077,CA,Wind,1993,2983640.0,146244217.0,0.020401763989067685
1078,CA,Wind,1994,3387128.0,145501280.0,0.023279025449123195
1079,CA,Wind,1995,3086757.0,140838207.0,0.021917042724067057
1080,CA,Wind,1996,3078924.0,133785710.0,0.023013848041020225
1081,CA,Wind,1997,3136878.0,130769917.0,0.02398776470891237
1082,CA,Wind,1998,2757869.0,146855127.0,0.01877952139866387
1083,CA,Wind,1999,3229953.0,145786604.0,0.02215534837480678
1084,CA,Wind,2000,3518023.0,164852052.0,0.021340486559427236
1085,CA,Wind,2001,3499738.0,158797795.0,0.02203895841248929
1086,CA,Wind,2002,3802645.0,138133722.0,0.027528723217926467
1087,CA,Wind,2003,3895431.0,147157533.0,0.026471162709692884
1088,CA,Wind,2004,4305875.0,151104848.0,0.028495942102400314
1089,CA,Wind,2005,4262229.0,158068800.0,0.02696439145486016
1090,CA,Wind,2006,4882801.0,176847385.0,0.027610252761159006
1091,CA,Wind,2007,5584933.0,169839430.0,0.03288360659241497
1092,CA,Wind,2008,5384955.0,168414230.0,0.03197446557811653
1093,CA,Wind,2009,5839813.0,165890696.0,0.03520277592903703
1094,CA,Wind,2010,6078632.0,166233600.0,0.036566807191807195
1095,CA,Wind,2011,7751837.0,163615256.68,0.04737844842404338
1096,CA,Wind,2012,9754137.0,163060164.0,0.059819251745631755
1097,CA,Wind,2013,12819441.43,164609640.9,0.07787782878274901
1098,CA,Wind,2014,12987552.58,160613707.78,0.08086204321856295
1099,CA,Wind,2015,12220157.0,162057603.0,0.07540625539179424
1100,CA,Wind,2016,13497555.0,163738281.0,0.08243371627921268
1101,CA,Wind,2017,12812194.0,173898677.0,0.07367620168841192
1102,CA,Wind,2018,14013100.0,164210413.0,0.08533624478491507
1103,CA,Wind,2019,13724007.0,172157416.0,0.07971777991835101
1104,CO,Coal,1990,29602738.0,31538831.0,0.9386124044990761
1105,CO,Coal,1991,28922906.0,31244276.0,0.9257025510848771
1106,CO,Coal,1992,30001882.0,32116805.0,0.9341490226067007
1107,CO,Coal,1993,30456351.0,32918088.0,0.9252162823065544
1108,CO,Coal,1994,31401250.0,33570713.0,0.9353763204254851
1109,CO,Coal,1995,30276010.0,32910669.0,0.919945139978771
1110,CO,Coal,1996,31952337.0,34239021.0,0.9332140951109554
1111,CO,Coal,1997,32002082.0,34673676.0,0.92295036730458
1112,CO,Coal,1998,33079201.0,35779706.0,0.9245241143121746
1113,CO,Coal,1999,32605202.0,36345723.0,0.8970849747575527
1114,CO,Coal,2000,35101982.0,40898075.0,0.8582795645027302
1115,CO,Coal,2001,35654162.0,43624608.0,0.817294725032257
1116,CO,Coal,2002,35135198.0,42470949.0,0.8272760281386695
1117,CO,Coal,2003,35807527.0,44103108.0,0.8119048435316623
1118,CO,Coal,2004,35570358.0,46032708.0,0.7727192152154073
1119,CO,Coal,2005,35285966.0,47848613.0,0.737450132567061
1120,CO,Coal,2006,36003331.0,49059960.0,0.7338638474226232
1121,CO,Coal,2007,35722617.0,52033428.0,0.6865320693458828
1122,CO,Coal,2008,34639561.0,51805454.0,0.6686469922645596
1123,CO,Coal,2009,31454143.0,48982075.0,0.6421561969353075
1124,CO,Coal,2010,34386818.0,49521447.0,0.6943823349911403
1125,CO,Coal,2011,33791696.49,51003689.66,0.6625343522255288
1126,CO,Coal,2012,34371107.0,52093410.0,0.6597976020383385
1127,CO,Coal,2013,33584061.74,52485262.46,0.6398760369274145
1128,CO,Coal,2014,32443128.31,53536861.92,0.6059960772164734
1129,CO,Coal,2015,31470826.0,52086602.0,0.6042019404529403
1130,CO,Coal,2016,29919524.0,54110971.0,0.5529289799660035
1131,CO,Coal,2017,29232922.0,53529683.0,0.5461067647271515
1132,CO,Coal,2018,26370121.0,55079590.0,0.47876393052308486
1133,CO,Coal,2019,25315648.0,56031917.0,0.45180763670819973
1134,CO,Hydro,1990,1419870.0,31538831.0,0.045019740902888884
1135,CO,Hydro,1991,1794290.0,31244276.0,0.05742779893507534
1136,CO,Hydro,1992,1499162.0,32116805.0,0.046678428940861334
1137,CO,Hydro,1993,1911842.0,32918088.0,0.05807876812286303
1138,CO,Hydro,1994,1544037.0,33570713.0,0.045993571837452486
1139,CO,Hydro,1995,2131189.0,32910669.0,0.06475678145588593
1140,CO,Hydro,1996,1820368.0,34239021.0,0.0531664734222395
1141,CO,Hydro,1997,2031811.0,34673676.0,0.05859808461035398
1142,CO,Hydro,1998,1461961.0,35779706.0,0.04086006184623205
1143,CO,Hydro,1999,1562485.0,36345723.0,0.04298951488735002
1144,CO,Hydro,2000,1454415.0,40898075.0,0.03556194270757242
1145,CO,Hydro,2001,1494697.0,43624608.0,0.0342627032889327
1146,CO,Hydro,2002,1209007.0,42470949.0,0.028466682013627714
1147,CO,Hydro,2003,1262197.0,44103108.0,0.02861923019121464
1148,CO,Hydro,2004,1194665.0,46032708.0,0.025952524887304044
1149,CO,Hydro,2005,1415296.0,47848613.0,0.02957862122356608
1150,CO,Hydro,2006,1791207.0,49059960.0,0.036510567884686415
1151,CO,Hydro,2007,1729533.0,52033428.0,0.033238882512218876
1152,CO,Hydro,2008,2039327.0,51805454.0,0.03936510236933741
1153,CO,Hydro,2009,1885724.0,48982075.0,0.038498246552437804
1154,CO,Hydro,2010,1578264.0,49521447.0,0.03187031267482955
1155,CO,Hydro,2011,2082621.4,51003689.66,0.0408327596274532
1156,CO,Hydro,2012,1497209.0,52093410.0,0.02874085224983352
1157,CO,Hydro,2013,1205865.0,52485262.46,0.02297530665715947
1158,CO,Hydro,2014,1763524.92,53536861.92,0.03294038643197337
1159,CO,Hydro,2015,1613680.0,52086602.0,0.03098071170010284
1160,CO,Hydro,2016,1890747.0,54110971.0,0.034942026821141316
1161,CO,Hydro,2017,1883322.0,53529683.0,0.03518276018933271
1162,CO,Hydro,2018,1812283.0,55079590.0,0.03290298638751668
1163,CO,Hydro,2019,1797742.0,56031917.0,0.032084249410920564
1164,CO,Natural Gas,1990,524128.0,31538831.0,0.01661849800330266
1165,CO,Natural Gas,1991,507269.0,31244276.0,0.016235581839054297
1166,CO,Natural Gas,1992,444266.0,32116805.0,0.013832820543637513
1167,CO,Natural Gas,1993,468252.0,32918088.0,0.01422476299352502
1168,CO,Natural Gas,1994,504646.0,33570713.0,0.01503232892313011
1169,CO,Natural Gas,1995,401381.0,32910669.0,0.012196075382120005
1170,CO,Natural Gas,1996,570869.0,34239021.0,0.01667305265533147
1171,CO,Natural Gas,1997,587645.0,34673676.0,0.016947871347704813
1172,CO,Natural Gas,1998,1156278.0,35779706.0,0.03231658750913157
1173,CO,Natural Gas,1999,2109257.0,36345723.0,0.058033155648052455
1174,CO,Natural Gas,2000,4205183.0,40898075.0,0.10282104964597967
1175,CO,Natural Gas,2001,6518949.0,43624608.0,0.14943283845668023
1176,CO,Natural Gas,2002,6182599.0,42470949.0,0.14557242410571047
1177,CO,Natural Gas,2003,7051987.0,44103108.0,0.15989773328446602
1178,CO,Natural Gas,2004,9225272.0,46032708.0,0.20040689328987554
1179,CO,Natural Gas,2005,10473894.0,47848613.0,0.2188965017648474
1180,CO,Natural Gas,2006,10577485.0,49059960.0,0.21560321288480463
1181,CO,Natural Gas,2007,13425779.0,52033428.0,0.2580221891204247
1182,CO,Natural Gas,2008,12109253.0,51805454.0,0.23374475204869355
1183,CO,Natural Gas,2009,12512815.0,48982075.0,0.25545702177786467
1184,CO,Natural Gas,2010,10121172.0,49521447.0,0.20437956911881028
1185,CO,Natural Gas,2011,10028710.69,51003689.66,0.19662716083587747
1186,CO,Natural Gas,2012,10316421.0,52093410.0,0.19803696859161266
1187,CO,Natural Gas,2013,10479449.26,52485262.46,0.19966460619276857
1188,CO,Natural Gas,2014,11844769.52,53536861.92,0.22124512149590705
1189,CO,Natural Gas,2015,11508854.0,52086602.0,0.22095612994681435
1190,CO,Natural Gas,2016,12505833.0,54110971.0,0.23111455530894096
1191,CO,Natural Gas,2017,12329321.0,53529683.0,0.23032680765174715
1192,CO,Natural Gas,2018,16205999.0,55079590.0,0.29422875152120775
1193,CO,Natural Gas,2019,16905200.0,56031917.0,0.3017066148209778
1194,CO,Oil,1990,25129.0,31538831.0,0.0007967638369348566
1195,CO,Oil,1991,37883.0,31244276.0,0.0012124780871862737
1196,CO,Oil,1992,39164.0,32116805.0,0.0012194239121855366
1197,CO,Oil,1993,8898.0,32918088.0,0.00027030731554031936
1198,CO,Oil,1994,8913.0,33570713.0,0.00026549927611010227
1199,CO,Oil,1995,10136.0,32910669.0,0.0003079852311722986
1200,CO,Oil,1996,15539.0,34239021.0,0.000453838910873065
1201,CO,Oil,1997,14623.0,34673676.0,0.0004217320367185758
1202,CO,Oil,1998,36736.0,35779706.0,0.0010267272738350617
1203,CO,Oil,1999,32430.0,36345723.0,0.0008922645451295603
1204,CO,Oil,2000,91320.0,40898075.0,0.002232867928380492
1205,CO,Oil,2001,158742.0,43624608.0,0.0036388177975146506
1206,CO,Oil,2002,22519.0,42470949.0,0.0005302212578296756
1207,CO,Oil,2003,33927.0,44103108.0,0.0007692655129883364
1208,CO,Oil,2004,12233.0,46032708.0,0.0002657458257724051
1209,CO,Oil,2005,16408.0,47848613.0,0.00034291485105325835
1210,CO,Oil,2006,20384.0,49059960.0,0.0004154915739841614
1211,CO,Oil,2007,27924.0,52033428.0,0.0005366550133887008
1212,CO,Oil,2008,18723.0,51805454.0,0.00036140982376102715
1213,CO,Oil,2009,13283.0,48982075.0,0.0002711808350299574
1214,CO,Oil,2010,17473.0,49521447.0,0.0003528370243300847
1215,CO,Oil,2011,22187.69,51003689.66,0.00043502127292961024
1216,CO,Oil,2012,11038.0,52093410.0,0.00021188860548771907
1217,CO,Oil,2013,10075.65,52485262.46,0.0001919710320145363
1218,CO,Oil,2014,9901.06,53536861.92,0.00018493911755222277
1219,CO,Oil,2015,7233.0,52086602.0,0.00013886488506199731
1220,CO,Oil,2016,6960.0,54110971.0,0.00012862456302992605
1221,CO,Oil,2017,7222.0,53529683.0,0.00013491579989367768
1222,CO,Oil,2018,11855.0,55079590.0,0.00021523399139318212
1223,CO,Oil,2019,7881.0,56031917.0,0.0001406519787641747
1224,CO,Other,1990,-33034.0,31538831.0,-0.0010474072422024772
1225,CO,Other,1991,-18072.0,31244276.0,-0.0005784099461930243
1226,CO,Other,1992,132331.0,32116805.0,0.004120303996614856
1227,CO,Other,1993,72745.0,32918088.0,0.0022098792615172546
1228,CO,Other,1994,111867.0,33570713.0,0.003332279537822149
1229,CO,Other,1995,91953.0,32910669.0,0.002794017952050747
1230,CO,Other,1996,-120092.0,34239021.0,-0.0035074600993994544
1231,CO,Other,1997,37515.0,34673676.0,0.0010819447006426431
1232,CO,Other,1998,45530.0,35779706.0,0.0012725090586266975
1233,CO,Other,1999,36349.0,36345723.0,0.0010000901619153374
1234,CO,Other,2000,45175.0,40898075.0,0.0011045752153371522
1235,CO,Other,2001,-250582.0,43624608.0,-0.005744051614171524
1236,CO,Other,2002,-217380.0,42470949.0,-0.005118322173587409
1237,CO,Other,2003,-199639.0,44103108.0,-0.004526642430733
1238,CO,Other,2004,-189961.0,46032708.0,-0.004126652727013149
1239,CO,Other,2005,-119185.0,47848613.0,-0.0024908767992919668
1240,CO,Other,2006,-197983.0,49059960.0,-0.004035531215272088
1241,CO,Other,2007,-166150.0,52033428.0,-0.0031931396101752127
1242,CO,Other,2008,-240607.0,51805454.0,-0.004644433769463732
1243,CO,Other,2009,-73311.0,48982075.0,-0.0014966903709162996
1244,CO,Other,2010,-76627.0,49521447.0,-0.001547349777562033
1245,CO,Other,2011,-205623.87,51003689.66,-0.004031548920690378
1246,CO,Other,2012,-212022.0,52093410.0,-0.004070034962195794
1247,CO,Other,2013,-224541.65,52485262.46,-0.004278184760362538
1248,CO,Other,2014,-130055.88,53536861.92,-0.002429277236950163
1249,CO,Other,2015,-220865.0,52086602.0,-0.0042403418829279746
1250,CO,Other,2016,-150875.0,54110971.0,-0.0027882515728649554
1251,CO,Other,2017,-175422.0,53529683.0,-0.003277097680552302
1252,CO,Other,2018,-112532.0,55079590.0,-0.002043079841371368
1253,CO,Other,2019,-45477.0,56031917.0,-0.0008116267019741624
1254,CO,Solar,2007,2208.0,52033428.0,4.2434259760859883e-05
1255,CO,Solar,2008,18354.0,51805454.0,0.00035428702159429005
1256,CO,Solar,2009,25585.0,48982075.0,0.0005223339354243363
1257,CO,Solar,2010,42498.0,49521447.0,0.0008581736313157408
1258,CO,Solar,2011,92263.67,51003689.66,0.0018089606970602841
1259,CO,Solar,2012,149832.0,52093410.0,0.0028762179323641897
